feature,metadata,value,maaslin_coef,maaslin_q,maaslin_joint_q,key,parameter,aldex_est,aldex_q,s_var,key_guess
Dorea,carbohydrate,RDC:timepoint48H,1.9697977047067932,0.5494940060226796,0.6096924079406629,Dorea||carbohydrate||RDC:timepoint48H,carbohydrateSDC:timepoint48H,1.4621106924372826,0.8973515722021589,0.25,Dorea||carbohydrateSDC:timepoint48H
Collinsella,carbohydrate,RDC:timepoint48H,2.405306640538989,0.5520626845307391,0.6119384090904728,Collinsella||carbohydrate||RDC:timepoint48H,carbohydrateRDC,-2.0047945577666137,0.7076600321837951,0.25,Collinsella||carbohydrateRDC
Collinsella,carbohydrate,RDC:timepoint48H,2.405306640538989,0.5520626845307391,0.6119384090904728,Collinsella||carbohydrate||RDC:timepoint48H,carbohydrateSDC,-0.978277621278758,1,0.25,Collinsella||carbohydrateSDC
Collinsella,carbohydrate,RDC:timepoint48H,2.405306640538989,0.5520626845307391,0.6119384090904728,Collinsella||carbohydrate||RDC:timepoint48H,timepoint48H,2.7322352963463934,0.3556783568716549,0.25,Collinsella||timepoint48H
Collinsella,carbohydrate,RDC:timepoint48H,2.405306640538989,0.5520626845307391,0.6119384090904728,Collinsella||carbohydrate||RDC:timepoint48H,carbohydrateRDC:timepoint48H,4.624053917753281,0.3774297936792237,0.25,Collinsella||carbohydrateRDC:timepoint48H
Collinsella,carbohydrate,RDC:timepoint48H,2.405306640538989,0.5520626845307391,0.6119384090904728,Collinsella||carbohydrate||RDC:timepoint48H,carbohydrateSDC:timepoint48H,3.325460580729446,0.8299822847377112,0.25,Collinsella||carbohydrateSDC:timepoint48H
Lactococcus,obesity_group,obesity,1.253801717699337,0.5665188248524641,0.6317727165839195,Lactococcus||obesity_group||obesity,obesity_groupobesity,0.5636300577108061,1,0.25,Lactococcus||obesity_groupobesity
Blautia,carbohydrate,SDC:timepoint48H,1.9237935078158204,0.5864586629776709,0.4342036016116298,Blautia||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-1.4101671687778758,0.7064618251521337,0.25,Blautia||carbohydrateRDC
Blautia,carbohydrate,SDC:timepoint48H,1.9237935078158204,0.5864586629776709,0.4342036016116298,Blautia||carbohydrate||SDC:timepoint48H,carbohydrateSDC,0.04151393832795844,1,0.25,Blautia||carbohydrateSDC
Blautia,carbohydrate,SDC:timepoint48H,1.9237935078158204,0.5864586629776709,0.4342036016116298,Blautia||carbohydrate||SDC:timepoint48H,timepoint48H,-0.3038439394806882,1,0.25,Blautia||timepoint48H
Blautia,carbohydrate,SDC:timepoint48H,1.9237935078158204,0.5864586629776709,0.4342036016116298,Blautia||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,2.4338586700981257,0.4560382607634186,0.25,Blautia||carbohydrateRDC:timepoint48H
Blautia,carbohydrate,SDC:timepoint48H,1.9237935078158204,0.5864586629776709,0.4342036016116298,Blautia||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,1.7209294021416175,0.8893020353334591,0.25,Blautia||carbohydrateSDC:timepoint48H
Clostridium,carbohydrate,SDC:timepoint48H,2.3069359094335136,0.5864586629776709,0.6562340789897076,Clostridium||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-1.121652774384593,0.7336037475335895,0.25,Clostridium||carbohydrateRDC
Clostridium,carbohydrate,SDC:timepoint48H,2.3069359094335136,0.5864586629776709,0.6562340789897076,Clostridium||carbohydrate||SDC:timepoint48H,carbohydrateSDC,-0.2469763144280594,1,0.25,Clostridium||carbohydrateSDC
Clostridium,carbohydrate,SDC:timepoint48H,2.3069359094335136,0.5864586629776709,0.6562340789897076,Clostridium||carbohydrate||SDC:timepoint48H,timepoint48H,7.647137353725004,7.274901489450928e-6,0.25,Clostridium||timepoint48H
Clostridium,carbohydrate,SDC:timepoint48H,2.3069359094335136,0.5864586629776709,0.6562340789897076,Clostridium||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,1.750037571161022,0.5701678809700003,0.25,Clostridium||carbohydrateRDC:timepoint48H
Clostridium,carbohydrate,SDC:timepoint48H,2.3069359094335136,0.5864586629776709,0.6562340789897076,Clostridium||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,0.5259839102344607,0.962559428100742,0.25,Clostridium||carbohydrateSDC:timepoint48H
Collinsella,carbohydrate,SDC:timepoint48H,2.3245614307710407,0.5864586629776709,0.6562340789897076,Collinsella||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-2.0047945577666137,0.7076600321837951,0.25,Collinsella||carbohydrateRDC
Collinsella,carbohydrate,SDC:timepoint48H,2.3245614307710407,0.5864586629776709,0.6562340789897076,Collinsella||carbohydrate||SDC:timepoint48H,carbohydrateSDC,-0.978277621278758,1,0.25,Collinsella||carbohydrateSDC
Collinsella,carbohydrate,SDC:timepoint48H,2.3245614307710407,0.5864586629776709,0.6562340789897076,Collinsella||carbohydrate||SDC:timepoint48H,timepoint48H,2.7322352963463934,0.3556783568716549,0.25,Collinsella||timepoint48H
Collinsella,carbohydrate,SDC:timepoint48H,2.3245614307710407,0.5864586629776709,0.6562340789897076,Collinsella||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,4.624053917753281,0.3774297936792237,0.25,Collinsella||carbohydrateRDC:timepoint48H
Collinsella,carbohydrate,SDC:timepoint48H,2.3245614307710407,0.5864586629776709,0.6562340789897076,Collinsella||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,3.325460580729446,0.8299822847377112,0.25,Collinsella||carbohydrateSDC:timepoint48H
Anaerostipes,carbohydrate,SDC:timepoint48H,2.220292167786062,0.6425968993123812,0.7093404816207732,Anaerostipes||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-1.092950841101764,0.7134982300982782,0.25,Anaerostipes||carbohydrateRDC
Anaerostipes,carbohydrate,SDC:timepoint48H,2.220292167786062,0.6425968993123812,0.7093404816207732,Anaerostipes||carbohydrate||SDC:timepoint48H,carbohydrateSDC,0.03524135050460958,1,0.25,Anaerostipes||carbohydrateSDC
Anaerostipes,carbohydrate,SDC:timepoint48H,2.220292167786062,0.6425968993123812,0.7093404816207732,Anaerostipes||carbohydrate||SDC:timepoint48H,timepoint48H,-2.812642144772165,0.6726374014175993,0.25,Anaerostipes||timepoint48H
Anaerostipes,carbohydrate,SDC:timepoint48H,2.220292167786062,0.6425968993123812,0.7093404816207732,Anaerostipes||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,1.6959283258888034,0.5659774049784525,0.25,Anaerostipes||carbohydrateRDC:timepoint48H
Anaerostipes,carbohydrate,SDC:timepoint48H,2.220292167786062,0.6425968993123812,0.7093404816207732,Anaerostipes||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,1.7820084053281144,0.8933976710546789,0.25,Anaerostipes||carbohydrateSDC:timepoint48H
o__Clostridiales,carbohydrate,SDC:timepoint48H,2.282850754783833,0.6504478923335467,0.7093404816207732,o__Clostridiales||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-1.1459391863861936,0.7491615784097008,0.25,o__Clostridiales||carbohydrateRDC
o__Clostridiales,carbohydrate,SDC:timepoint48H,2.282850754783833,0.6504478923335467,0.7093404816207732,o__Clostridiales||carbohydrate||SDC:timepoint48H,carbohydrateSDC,-0.04382816670054507,1,0.25,o__Clostridiales||carbohydrateSDC
o__Clostridiales,carbohydrate,SDC:timepoint48H,2.282850754783833,0.6504478923335467,0.7093404816207732,o__Clostridiales||carbohydrate||SDC:timepoint48H,timepoint48H,1.5965481916193311,0.6698268576451647,0.25,o__Clostridiales||timepoint48H
o__Clostridiales,carbohydrate,SDC:timepoint48H,2.282850754783833,0.6504478923335467,0.7093404816207732,o__Clostridiales||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,2.143696185711374,0.5486471018778893,0.25,o__Clostridiales||carbohydrateRDC:timepoint48H
o__Clostridiales,carbohydrate,SDC:timepoint48H,2.282850754783833,0.6504478923335467,0.7093404816207732,o__Clostridiales||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,1.13175708157002,0.9261753279658907,0.25,o__Clostridiales||carbohydrateSDC:timepoint48H
Romboutsia,carbohydrate,SDC:timepoint48H,1.9384512522386612,0.6504478923335467,0.7093404816207732,Romboutsia||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-1.146028641553272,0.710987120870492,0.25,Romboutsia||carbohydrateRDC
Romboutsia,carbohydrate,SDC:timepoint48H,1.9384512522386612,0.6504478923335467,0.7093404816207732,Romboutsia||carbohydrate||SDC:timepoint48H,carbohydrateSDC,0.15548196501516068,1,0.25,Romboutsia||carbohydrateSDC
Romboutsia,carbohydrate,SDC:timepoint48H,1.9384512522386612,0.6504478923335467,0.7093404816207732,Romboutsia||carbohydrate||SDC:timepoint48H,timepoint48H,0.5204908286832809,0.979434430975166,0.25,Romboutsia||timepoint48H
Romboutsia,carbohydrate,SDC:timepoint48H,1.9384512522386612,0.6504478923335467,0.7093404816207732,Romboutsia||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,2.3090126188831017,0.4638482909408044,0.25,Romboutsia||carbohydrateRDC:timepoint48H
Romboutsia,carbohydrate,SDC:timepoint48H,1.9384512522386612,0.6504478923335467,0.7093404816207732,Romboutsia||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,1.135573465381078,0.9031752628952152,0.25,Romboutsia||carbohydrateSDC:timepoint48H
Streptococcus,carbohydrate,SDC:timepoint48H,1.7726930713507834,0.6504478923335467,0.7093404816207732,Streptococcus||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-1.197552388400387,0.7067799808050851,0.25,Streptococcus||carbohydrateRDC
Streptococcus,carbohydrate,SDC:timepoint48H,1.7726930713507834,0.6504478923335467,0.7093404816207732,Streptococcus||carbohydrate||SDC:timepoint48H,carbohydrateSDC,0.1006893831548144,1,0.25,Streptococcus||carbohydrateSDC
Streptococcus,carbohydrate,SDC:timepoint48H,1.7726930713507834,0.6504478923335467,0.7093404816207732,Streptococcus||carbohydrate||SDC:timepoint48H,timepoint48H,-0.8002338185416585,1,0.25,Streptococcus||timepoint48H
Streptococcus,carbohydrate,SDC:timepoint48H,1.7726930713507834,0.6504478923335467,0.7093404816207732,Streptococcus||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,2.9289434408721355,0.4299829158208056,0.25,Streptococcus||carbohydrateRDC:timepoint48H
Streptococcus,carbohydrate,SDC:timepoint48H,1.7726930713507834,0.6504478923335467,0.7093404816207732,Streptococcus||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,1.5430284948564257,0.8927253286770757,0.25,Streptococcus||carbohydrateSDC:timepoint48H
Terrisporobacter,carbohydrate,SDC:timepoint48H,2.5943446126142975,0.6504478923335467,0.7093404816207732,Terrisporobacter||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-0.7250741940065458,0.815787138788082,0.25,Terrisporobacter||carbohydrateRDC
Terrisporobacter,carbohydrate,SDC:timepoint48H,2.5943446126142975,0.6504478923335467,0.7093404816207732,Terrisporobacter||carbohydrate||SDC:timepoint48H,carbohydrateSDC,0.2621360629649639,1,0.25,Terrisporobacter||carbohydrateSDC
Terrisporobacter,carbohydrate,SDC:timepoint48H,2.5943446126142975,0.6504478923335467,0.7093404816207732,Terrisporobacter||carbohydrate||SDC:timepoint48H,timepoint48H,0.9301068666309936,0.8758625121028342,0.25,Terrisporobacter||timepoint48H
Terrisporobacter,carbohydrate,SDC:timepoint48H,2.5943446126142975,0.6504478923335467,0.7093404816207732,Terrisporobacter||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,1.5124253784763992,0.637401220181447,0.25,Terrisporobacter||carbohydrateRDC:timepoint48H
Terrisporobacter,carbohydrate,SDC:timepoint48H,2.5943446126142975,0.6504478923335467,0.7093404816207732,Terrisporobacter||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,0.6451103422808073,0.944707929370032,0.25,Terrisporobacter||carbohydrateSDC:timepoint48H
Subdoligranulum,timepoint,48H,1.50662570791827,0.663387947874255,0.4516752957710074,Subdoligranulum||timepoint||48H,timepoint48H,2.0987719111824,0.3342152489269948,0.25,Subdoligranulum||timepoint48H
Subdoligranulum,timepoint,48H,1.50662570791827,0.663387947874255,0.4516752957710074,Subdoligranulum||timepoint||48H,carbohydrateRDC:timepoint48H,1.9575392676918133,0.5085963562839547,0.25,Subdoligranulum||carbohydrateRDC:timepoint48H
Subdoligranulum,timepoint,48H,1.50662570791827,0.663387947874255,0.4516752957710074,Subdoligranulum||timepoint||48H,carbohydrateSDC:timepoint48H,0.872449064723774,0.9237411798178428,0.25,Subdoligranulum||carbohydrateSDC:timepoint48H
Eubacterium,carbohydrate,SDC:timepoint48H,1.8354944121108043,0.6664397966311089,0.7336816609722983,Eubacterium||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-1.366388795226604,0.7064618251521337,0.25,Eubacterium||carbohydrateRDC
Eubacterium,carbohydrate,SDC:timepoint48H,1.8354944121108043,0.6664397966311089,0.7336816609722983,Eubacterium||carbohydrate||SDC:timepoint48H,carbohydrateSDC,0.03649007742242301,1,0.25,Eubacterium||carbohydrateSDC
Eubacterium,carbohydrate,SDC:timepoint48H,1.8354944121108043,0.6664397966311089,0.7336816609722983,Eubacterium||carbohydrate||SDC:timepoint48H,timepoint48H,-1.8415032743858992,0.9609672137643908,0.25,Eubacterium||timepoint48H
Eubacterium,carbohydrate,SDC:timepoint48H,1.8354944121108043,0.6664397966311089,0.7336816609722983,Eubacterium||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,1.8209533910340772,0.5417781780222731,0.25,Eubacterium||carbohydrateRDC:timepoint48H
Eubacterium,carbohydrate,SDC:timepoint48H,1.8354944121108043,0.6664397966311089,0.7336816609722983,Eubacterium||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,1.1834203035294086,0.9109752405480444,0.25,Eubacterium||carbohydrateSDC:timepoint48H
Eubacterium,timepoint,48H,-1.5185706878010241,0.6664397966311089,0.4516752957710074,Eubacterium||timepoint||48H,timepoint48H,-1.8415032743858992,0.9609672137643908,0.25,Eubacterium||timepoint48H
Eubacterium,timepoint,48H,-1.5185706878010241,0.6664397966311089,0.4516752957710074,Eubacterium||timepoint||48H,carbohydrateRDC:timepoint48H,1.8209533910340772,0.5417781780222731,0.25,Eubacterium||carbohydrateRDC:timepoint48H
Eubacterium,timepoint,48H,-1.5185706878010241,0.6664397966311089,0.4516752957710074,Eubacterium||timepoint||48H,carbohydrateSDC:timepoint48H,1.1834203035294086,0.9109752405480444,0.25,Eubacterium||carbohydrateSDC:timepoint48H
Other,timepoint,48H,1.8532932682736376,0.6766563070373702,0.7066646855143218,Other||timepoint||48H,timepoint48H,3.195474936441849,0.13997667883493034,0.25,Other||timepoint48H
Other,timepoint,48H,1.8532932682736376,0.6766563070373702,0.7066646855143218,Other||timepoint||48H,carbohydrateRDC:timepoint48H,2.1574200290423917,0.5221093780440771,0.25,Other||carbohydrateRDC:timepoint48H
Other,timepoint,48H,1.8532932682736376,0.6766563070373702,0.7066646855143218,Other||timepoint||48H,carbohydrateSDC:timepoint48H,1.501369195919134,0.9018409437288062,0.25,Other||carbohydrateSDC:timepoint48H
Coprococcus,carbohydrate,SDC:timepoint48H,2.0169774025059417,0.7049250583836,0.7602481283341215,Coprococcus||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-1.0647883907268914,0.738792861062651,0.25,Coprococcus||carbohydrateRDC
Coprococcus,carbohydrate,SDC:timepoint48H,2.0169774025059417,0.7049250583836,0.7602481283341215,Coprococcus||carbohydrate||SDC:timepoint48H,carbohydrateSDC,-0.1625562911822846,1,0.25,Coprococcus||carbohydrateSDC
Coprococcus,carbohydrate,SDC:timepoint48H,2.0169774025059417,0.7049250583836,0.7602481283341215,Coprococcus||carbohydrate||SDC:timepoint48H,timepoint48H,-0.23557911714749416,0.9998203199605256,0.25,Coprococcus||timepoint48H
Coprococcus,carbohydrate,SDC:timepoint48H,2.0169774025059417,0.7049250583836,0.7602481283341215,Coprococcus||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,2.4593588861611497,0.5112818343087202,0.25,Coprococcus||carbohydrateRDC:timepoint48H
Coprococcus,carbohydrate,SDC:timepoint48H,2.0169774025059417,0.7049250583836,0.7602481283341215,Coprococcus||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,2.3278108931923183,0.8801781968214366,0.25,Coprococcus||carbohydrateSDC:timepoint48H
Anaerostipes,carbohydrate,RDC:timepoint48H,2.1124452119849977,0.7171627815412153,0.00495632892964878,Anaerostipes||carbohydrate||RDC:timepoint48H,carbohydrateRDC,-1.092950841101764,0.7134982300982782,0.25,Anaerostipes||carbohydrateRDC
Anaerostipes,carbohydrate,RDC:timepoint48H,2.1124452119849977,0.7171627815412153,0.00495632892964878,Anaerostipes||carbohydrate||RDC:timepoint48H,carbohydrateSDC,0.03524135050460958,1,0.25,Anaerostipes||carbohydrateSDC
Anaerostipes,carbohydrate,RDC:timepoint48H,2.1124452119849977,0.7171627815412153,0.00495632892964878,Anaerostipes||carbohydrate||RDC:timepoint48H,timepoint48H,-2.812642144772165,0.6726374014175993,0.25,Anaerostipes||timepoint48H
Anaerostipes,carbohydrate,RDC:timepoint48H,2.1124452119849977,0.7171627815412153,0.00495632892964878,Anaerostipes||carbohydrate||RDC:timepoint48H,carbohydrateRDC:timepoint48H,1.6959283258888034,0.5659774049784525,0.25,Anaerostipes||carbohydrateRDC:timepoint48H
Anaerostipes,carbohydrate,RDC:timepoint48H,2.1124452119849977,0.7171627815412153,0.00495632892964878,Anaerostipes||carbohydrate||RDC:timepoint48H,carbohydrateSDC:timepoint48H,1.7820084053281144,0.8933976710546789,0.25,Anaerostipes||carbohydrateSDC:timepoint48H
Akkermansia,carbohydrate,SDC:timepoint48H,2.4305888149729395,0.7334873762718519,0.3442407045374946,Akkermansia||carbohydrate||SDC:timepoint48H,carbohydrateRDC,0.1534602072202837,0.9553945678440672,0.25,Akkermansia||carbohydrateRDC
Akkermansia,carbohydrate,SDC:timepoint48H,2.4305888149729395,0.7334873762718519,0.3442407045374946,Akkermansia||carbohydrate||SDC:timepoint48H,carbohydrateSDC,1.0544348490348765,1,0.25,Akkermansia||carbohydrateSDC
Akkermansia,carbohydrate,SDC:timepoint48H,2.4305888149729395,0.7334873762718519,0.3442407045374946,Akkermansia||carbohydrate||SDC:timepoint48H,timepoint48H,6.963327683566087,3.935216905232225e-4,0.25,Akkermansia||timepoint48H
Akkermansia,carbohydrate,SDC:timepoint48H,2.4305888149729395,0.7334873762718519,0.3442407045374946,Akkermansia||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,-0.2706832776280569,0.964342369319102,0.25,Akkermansia||carbohydrateRDC:timepoint48H
Akkermansia,carbohydrate,SDC:timepoint48H,2.4305888149729395,0.7334873762718519,0.3442407045374946,Akkermansia||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,-1.8929204410936495,1,0.25,Akkermansia||carbohydrateSDC:timepoint48H
Streptococcus,carbohydrate,RDC:timepoint48H,1.6626061844728302,0.7334873762718519,0.24687834146417656,Streptococcus||carbohydrate||RDC:timepoint48H,carbohydrateRDC,-1.197552388400387,0.7067799808050851,0.25,Streptococcus||carbohydrateRDC
Streptococcus,carbohydrate,RDC:timepoint48H,1.6626061844728302,0.7334873762718519,0.24687834146417656,Streptococcus||carbohydrate||RDC:timepoint48H,carbohydrateSDC,0.1006893831548144,1,0.25,Streptococcus||carbohydrateSDC
Streptococcus,carbohydrate,RDC:timepoint48H,1.6626061844728302,0.7334873762718519,0.24687834146417656,Streptococcus||carbohydrate||RDC:timepoint48H,timepoint48H,-0.8002338185416585,1,0.25,Streptococcus||timepoint48H
Streptococcus,carbohydrate,RDC:timepoint48H,1.6626061844728302,0.7334873762718519,0.24687834146417656,Streptococcus||carbohydrate||RDC:timepoint48H,carbohydrateRDC:timepoint48H,2.9289434408721355,0.4299829158208056,0.25,Streptococcus||carbohydrateRDC:timepoint48H
Streptococcus,carbohydrate,RDC:timepoint48H,1.6626061844728302,0.7334873762718519,0.24687834146417656,Streptococcus||carbohydrate||RDC:timepoint48H,carbohydrateSDC:timepoint48H,1.5430284948564257,0.8927253286770757,0.25,Streptococcus||carbohydrateSDC:timepoint48H
